'Saturday, May 25, 2019 12:29 PM',$10.96
'Thursday, June 13, 2019 7:18 PM',$11.57
'Thursday, June 13, 2019 7:40 PM',$3.20
'Thursday, June 13, 2019 11:02 PM',$18.01
'Tuesday, April 23, 2019 4:25 PM',$8.53
'Wednesday, April 24, 2019 5:52 PM',$6.07
'Wednesday, April 24, 2019 6:43 PM',$5.40
'Wednesday, April 24, 2019 3:24 PM',$4.56
'Wednesday, April 24, 2019 3:43 PM',$5.68
'Tuesday, April 23, 2019 6:30 PM',$7.06
'Tuesday, April 23, 2019 3:16 PM',$3.50
'Tuesday, April 23, 2019 6:09 PM',$4.35
'Wednesday, April 24, 2019 6:28 PM',$3.20
'Tuesday, April 23, 2019 5:46 PM',$6.19
'Wednesday, April 24, 2019 3:07 PM',$8.24
'Tuesday, April 23, 2019 6:48 PM',$3.43
'Wednesday, April 24, 2019 6:19 PM',$4.19
'Tuesday, April 23, 2019 6:40 PM',$4.20
'Tuesday, April 23, 2019 2:58 PM',$4.82
'Wednesday, April 24, 2019 2:04 PM',$3.19
'Tuesday, April 23, 2019 5:58 PM',$3.21
'Wednesday, April 24, 2019 2:10 PM',$7.14
'Wednesday, April 24, 2019 6:53 PM',$5.33
'Tuesday, April 23, 2019 5:27 PM',$3.74
'Tuesday, April 23, 2019 4:05 PM',$8.16
'Tuesday, April 23, 2019 3:37 PM',$10.13
'Wednesday, April 24, 2019 2:44 PM',$7.87
'Monday, July 29, 2019 5:17 PM',$4.11
'Monday, July 29, 2019 1:42 PM',$3.20
'Monday, July 29, 2019 8:00 PM',$4.60
'Monday, July 29, 2019 5:03 PM',$6.31
'Tuesday, July 30, 2019 11:23 AM',$10.92
'Monday, July 29, 2019 3:16 PM',$4.49
'Monday, July 29, 2019 7:28 PM',$3.20
'Monday, July 29, 2019 1:49 PM',$8.15
'Monday, July 29, 2019 9:28 PM',$7.97
'Monday, July 29, 2019 8:21 PM',$8.58
'Monday, July 29, 2019 7:14 PM',$3.20
'Monday, July 29, 2019 4:33 PM',$6.37
'Monday, July 29, 2019 2:48 PM',$3.96
'Monday, June 3, 2019 1:02 PM',$6.40
'Monday, June 3, 2019 12:47 PM',$3.67
'Saturday, July 27, 2019 10:30 PM',$3.34
'Saturday, July 27, 2019 9:59 PM',$3.00
'Saturday, July 27, 2019 10:19 PM',$13.77
'Saturday, July 27, 2019 8:51 PM',$6.78
'Saturday, July 27, 2019 8:34 PM',$3.19
'Saturday, July 27, 2019 10:09 PM',$8.83
'Saturday, July 27, 2019 9:08 PM',$11.35
'Saturday, July 27, 2019 8:30 PM',$3.20
'Saturday, July 27, 2019 11:18 PM',$6.47
'Thursday, April 18, 2019 11:27 PM',$3.20
'Thursday, April 18, 2019 8:16 PM',$3.87
'Friday, April 19, 2019 12:06 AM',$14.03
'Friday, April 19, 2019 1:12 AM',$3.20
'Friday, April 19, 2019 1:08 AM',$3.19
'Thursday, April 18, 2019 11:21 PM',$3.19
'Friday, April 19, 2019 1:47 AM',$3.00
'Friday, April 19, 2019 12:59 AM',$3.20
'Thursday, April 18, 2019 11:11 PM',$3.97
'Thursday, April 18, 2019 11:45 PM',$3.20
'Thursday, April 18, 2019 11:34 PM',$3.19
'Friday, April 19, 2019 1:20 AM',$4.19
'Thursday, April 18, 2019 9:09 PM',$3.39
'Thursday, April 18, 2019 8:25 PM',$3.20
'Thursday, April 18, 2019 8:35 PM',$3.20
'Friday, April 19, 2019 1:33 AM',$6.20
'Thursday, April 18, 2019 11:55 PM',$7.98
'Thursday, April 18, 2019 8:51 PM',$3.68
'Thursday, April 18, 2019 8:44 PM',$4.44
'Friday, April 19, 2019 2:03 AM',$6.20
'Friday, April 19, 2019 1:44 AM',$6.19
'Friday, April 19, 2019 12:53 AM',$7.07
'Thursday, April 18, 2019 10:17 PM',$4.20
'Thursday, April 18, 2019 10:58 PM',$5.44
'Thursday, April 18, 2019 10:07 PM',$4.44
'Thursday, April 18, 2019 8:11 PM',$3.20
'Saturday, June 8, 2019 11:58 PM',$3.19
'Saturday, June 8, 2019 11:21 PM',$3.34
'Friday, June 7, 2019 3:34 PM',$7.97
'Friday, June 7, 2019 4:20 PM',$6.79
'Sunday, June 9, 2019 12:07 AM',$3.19
'Friday, June 7, 2019 2:10 PM',$10.10
'Friday, June 7, 2019 3:45 PM',$5.10
'Saturday, June 8, 2019 11:41 PM',$9.73
'Sunday, June 9, 2019 12:15 AM',$11.83
'Saturday, June 8, 2019 10:49 PM',$4.61
'Saturday, June 8, 2019 11:03 PM',$3.20
'Friday, June 7, 2019 2:41 PM',$8.20
'Friday, June 7, 2019 1:54 PM',$6.10
'Saturday, June 8, 2019 10:20 PM',$0.00
'Saturday, June 8, 2019 11:30 PM',$7.83
'Friday, June 7, 2019 4:09 PM',$3.20
'Friday, June 7, 2019 3:04 PM',$15.16
'Saturday, June 8, 2019 10:34 PM',$3.19
'Saturday, June 8, 2019 10:40 PM',$4.15
'Saturday, June 8, 2019 11:12 PM',$6.26
'Friday, June 7, 2019 12:43 PM',$3.50
'Wednesday, May 29, 2019 1:46 PM',$9.78
'Wednesday, June 19, 2019 1:25 PM',$3.38
'Wednesday, June 19, 2019 6:00 PM',$8.70
'Wednesday, June 19, 2019 1:36 PM',$3.19
'Wednesday, June 19, 2019 12:26 PM',$10.98
'Wednesday, June 19, 2019 1:43 PM',$9.72
'Wednesday, June 19, 2019 12:01 PM',$9.13
'Wednesday, June 19, 2019 12:46 PM',$3.19
'Wednesday, June 19, 2019 4:39 PM',$3.55
'Wednesday, June 19, 2019 12:58 PM',$7.54
'Tuesday, June 11, 2019 4:38 PM',$3.19
'Tuesday, June 11, 2019 4:54 PM',$3.42
'Tuesday, June 11, 2019 5:42 PM',$10.33
'Tuesday, June 11, 2019 5:04 PM',$8.20
'Tuesday, June 11, 2019 5:13 PM',$6.60
'Sunday, June 2, 2019 2:14 PM',$5.03
'Sunday, June 2, 2019 2:30 PM',$6.06
'Saturday, June 1, 2019 6:11 PM',$1.00
'Monday, July 8, 2019 5:20 PM',$4.84
'Monday, June 3, 2019 5:08 PM',$4.30
'Monday, May 27, 2019 8:33 PM',$4.26
'Monday, May 27, 2019 9:18 PM',$9.37
'Monday, May 27, 2019 9:46 PM',$4.57
'Monday, May 27, 2019 10:49 PM',$3.19
'Monday, May 27, 2019 8:10 PM',$6.92
'Monday, May 27, 2019 10:56 PM',$3.19
'Monday, May 27, 2019 7:53 PM',$3.78
'Monday, May 27, 2019 10:18 PM',$4.13
'Monday, May 27, 2019 9:11 PM',$3.41
'Monday, May 27, 2019 7:32 PM',$9.83
'Sunday, May 26, 2019 8:50 PM',$14.16
'Sunday, May 26, 2019 7:44 PM',$6.36
'Sunday, May 26, 2019 9:23 PM',$3.20
'Sunday, May 26, 2019 9:52 PM',$9.26
'Sunday, May 26, 2019 9:36 PM',$13.06
'Saturday, June 15, 2019 10:01 PM',$5.72
'Saturday, June 15, 2019 9:52 PM',$3.64
'Saturday, June 15, 2019 11:29 AM',$5.18
'Saturday, June 15, 2019 11:59 AM',$11.99
'Saturday, June 15, 2019 11:49 AM',$10.56
'Saturday, June 15, 2019 12:29 PM',$6.77
'Monday, June 3, 2019 11:36 AM',$10.95
'Monday, June 3, 2019 11:28 AM',$6.20
'Tuesday, April 2, 2019 1:53 PM',$7.37
'Tuesday, April 2, 2019 2:48 PM',$3.66
'Tuesday, April 2, 2019 2:29 PM',$6.16
'Tuesday, April 2, 2019 11:28 AM',$5.18
'Tuesday, April 2, 2019 2:14 PM',$3.19
'Tuesday, April 2, 2019 10:54 AM',$6.19
'Tuesday, April 30, 2019 2:28 PM',$10.75
'Tuesday, April 30, 2019 11:26 AM',$14.34
'Tuesday, April 30, 2019 3:10 PM',$19.07
'Tuesday, April 30, 2019 2:59 PM',$3.70
'Tuesday, April 30, 2019 12:55 PM',$3.44
'Tuesday, April 30, 2019 1:40 PM',$6.71
'Tuesday, April 30, 2019 1:12 PM',$3.19
'Tuesday, April 30, 2019 1:54 PM',$12.66
'Sunday, June 23, 2019 11:41 PM',$3.00
